"","COUNTRY","NAME_1","NAME_2","MAIZ_curr_t_l_ph_h_hp","SORG_curr_t_l_ph_h_hp","BEAN_curr_t_l_ph_h_hp","CHIC_curr_t_l_ph_h_hp","LENT_curr_t_l_ph_h_hp","WHEA_curr_t_l_ph_h_hp","BARL_curr_t_l_ph_h_hp","ACOF_curr_t_l_ph_h_hp","RCOF_curr_t_l_ph_h_hp","PMIL_curr_t_l_ph_h_hp","SMIL_curr_t_l_ph_h_hp","POTA_curr_t_l_ph_h_hp","SWPO_curr_t_l_ph_h_hp","CASS_curr_t_l_ph_h_hp","COWP_curr_t_l_ph_h_hp","PIGE_curr_t_l_ph_h_hp","SOYB_curr_t_l_ph_h_hp","GROU_curr_t_l_ph_h_hp","SUGC_curr_t_l_ph_h_hp","COTT_curr_t_l_ph_h_hp","COCO_curr_t_l_ph_h_hp","TEAS_curr_t_l_ph_h_hp","TOBA_curr_t_l_ph_h_hp","MAIZ_curr_t_l_ph_l_hp","SORG_curr_t_l_ph_l_hp","BEAN_curr_t_l_ph_l_hp","CHIC_curr_t_l_ph_l_hp","LENT_curr_t_l_ph_l_hp","WHEA_curr_t_l_ph_l_hp","BARL_curr_t_l_ph_l_hp","ACOF_curr_t_l_ph_l_hp","RCOF_curr_t_l_ph_l_hp","PMIL_curr_t_l_ph_l_hp","SMIL_curr_t_l_ph_l_hp","POTA_curr_t_l_ph_l_hp","SWPO_curr_t_l_ph_l_hp","CASS_curr_t_l_ph_l_hp","COWP_curr_t_l_ph_l_hp","PIGE_curr_t_l_ph_l_hp","SOYB_curr_t_l_ph_l_hp","GROU_curr_t_l_ph_l_hp","SUGC_curr_t_l_ph_l_hp","COTT_curr_t_l_ph_l_hp","COCO_curr_t_l_ph_l_hp","TEAS_curr_t_l_ph_l_hp","TOBA_curr_t_l_ph_l_hp","MAIZ_curr_t_h_ph_h_hp","SORG_curr_t_h_ph_h_hp","BEAN_curr_t_h_ph_h_hp","CHIC_curr_t_h_ph_h_hp","LENT_curr_t_h_ph_h_hp","WHEA_curr_t_h_ph_h_hp","BARL_curr_t_h_ph_h_hp","ACOF_curr_t_h_ph_h_hp","RCOF_curr_t_h_ph_h_hp","PMIL_curr_t_h_ph_h_hp","SMIL_curr_t_h_ph_h_hp","POTA_curr_t_h_ph_h_hp","SWPO_curr_t_h_ph_h_hp","CASS_curr_t_h_ph_h_hp","COWP_curr_t_h_ph_h_hp","PIGE_curr_t_h_ph_h_hp","SOYB_curr_t_h_ph_h_hp","GROU_curr_t_h_ph_h_hp","SUGC_curr_t_h_ph_h_hp","COTT_curr_t_h_ph_h_hp","COCO_curr_t_h_ph_h_hp","TEAS_curr_t_h_ph_h_hp","TOBA_curr_t_h_ph_h_hp","MAIZ_curr_t_h_ph_l_hp","SORG_curr_t_h_ph_l_hp","BEAN_curr_t_h_ph_l_hp","CHIC_curr_t_h_ph_l_hp","LENT_curr_t_h_ph_l_hp","WHEA_curr_t_h_ph_l_hp","BARL_curr_t_h_ph_l_hp","ACOF_curr_t_h_ph_l_hp","RCOF_curr_t_h_ph_l_hp","PMIL_curr_t_h_ph_l_hp","SMIL_curr_t_h_ph_l_hp","POTA_curr_t_h_ph_l_hp","SWPO_curr_t_h_ph_l_hp","CASS_curr_t_h_ph_l_hp","COWP_curr_t_h_ph_l_hp","PIGE_curr_t_h_ph_l_hp","SOYB_curr_t_h_ph_l_hp","GROU_curr_t_h_ph_l_hp","SUGC_curr_t_h_ph_l_hp","COTT_curr_t_h_ph_l_hp","COCO_curr_t_h_ph_l_hp","TEAS_curr_t_h_ph_l_hp","TOBA_curr_t_h_ph_l_hp","total","MAIZ_curr_t","SORG_curr_t","BEAN_curr_t","CHIC_curr_t","LENT_curr_t","WHEA_curr_t","BARL_curr_t","ACOF_curr_t","RCOF_curr_t","PMIL_curr_t","SMIL_curr_t","POTA_curr_t","SWPO_curr_t","CASS_curr_t","COWP_curr_t","PIGE_curr_t","SOYB_curr_t","GROU_curr_t","SUGC_curr_t","COTT_curr_t","COCO_curr_t","TEAS_curr_t","TOBA_curr_t","l_ph_h_hp","l_ph_l_hp","h_ph_h_hp","h_ph_l_hp","high_hp","high_hp_perc"
"97","Kenya","Kirinyaga","Gichugu",5072.25705844745,65.9687639764876,1419.50725739822,0,0,0,0,687.908194790411,0,0,0,18173.1649869082,0,0,8.48365316761704,0,0,0,0,0,0,4346.73342712349,56.9581569546003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2759.62583798385,6.60772502382366,1025.93990125797,259.248574201483,0.0272719997032285,0,0,365.953590507197,0,0,0,6765.77405449818,1006.09510352489,40.8544052382399,6.26080073843235,0.510103424008904,0.958426547671735,0,0,0,0,1121.73545274967,0,43190.6,7831.8828964313,72.5764890003112,2445.44715865618,259.248574201483,0.0272719997032285,0,0,1053.86178529761,0,0,0,24938.9390414064,1006.09510352489,40.8544052382399,14.7444539060494,0.510103424008904,0.958426547671735,0,0,0,0,5468.46887987317,56.9581569546003,29830.9814987665,0,0,13359.5912476951,29831,69.1
"74","Kenya","Kericho","Bureti",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9492.46134191463,106.890484406422,786.731732570694,0,0.823446012774944,4.50548299456329,0,32.083638869941,0,36.4993977377453,0,2593.73856805787,319.791023700694,0,5.42765872924917,0,38.8087557264762,16.2905168799248,0,0,0,3228.95214406391,0,2892.89689273777,38.2213782748204,495.01162075717,0,0,0,0,9.88754235036799,0,31.3708371203793,0,2030.78442841972,319.38975093025,0,0,0,0,0,0,0,0,2107.02166256812,0,24587.6,12385.3582346524,145.111862681242,1281.74335332786,0,0.823446012774944,4.50548299456329,0,41.971181220309,0,67.8702348581246,0,4624.52299647759,639.180774630944,0,5.42765872924917,0,38.8087557264762,16.2905168799248,0,0,0,5335.97380663203,0,0,0,16663.0041916649,7924.5841131586,16663,67.8
"249","Kenya","Siaya","Alego Usonga",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12667.0328262012,1391.65054381516,0,0,0,0,0,0,0,69.7556502569569,0,23.9995073239573,0,9237.12924985055,36.5432421310439,0,0,130.846820447038,25245.046271604,28.3952571734465,0,0,0,5898.80307127214,803.362154644493,58.0379766076708,0,0,0,0,0,0,42.7097488847301,0,19.7447146693403,184.360736876737,3925.33118421276,18.6589627153233,0,0,43.1033392488693,12575.1925328947,37.0258690798278,0,0,0.298915174962092,72437,18565.8358974733,2195.01269845965,58.0379766076708,0,0,0,0,0,0,112.465399141687,0,43.7442219932976,184.360736876737,13162.4604340633,55.2022048463672,0,0,173.950159695907,37820.2388044987,65.4211262532743,0,0,0.298915174962092,0,0,48830.3993688033,23606.6292062815,48830.4,67.4
"147","Kenya","Makueni","Makueni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31502.4034832652,1173.07633133154,5581.91532315752,0,0,0,0,4.91842024421231,0,552.811209656093,0,0,2366.27457644087,1084.37458274676,2775.23219009901,3531.19336380957,0,0,0,1057.07494792138,0,0,0.600297589791918,15732.9967672343,576.423360178253,2678.85047650942,0,0,1.3175136252202,0,7.49385105548196,0,276.231167003303,0,25.625086772644,1151.46090410463,547.089541262365,1249.90085498929,1601.24460169154,0,0.20764797902298,0,493.270045443634,0,0,1.04340601457977,73973,47235.4002504995,1749.49969150979,8260.76579966694,0,0,1.3175136252202,0,12.4122712996943,0,829.042376659396,0,25.625086772644,3517.73548054549,1631.46412400912,4025.1330450883,5132.43796550112,0,0.20764797902298,0,1550.34499336501,0,0,1.64370360437169,0,0,49629.874726262,24343.1552238637,49629.9,67.1
"244","Kenya","Nyeri","Othaya",1235.91136265251,3.38333894171917,712.873691496468,0,0,249.17778670092,0,138.189160630697,0,0,0,20602.3874753828,0,0,0,0,0,0,0,0,0,3816.35038302938,0,1515.91419387267,4.81119516886002,639.437404753677,0,0,79.33125422581,0,191.695118345695,0,0,0,8763.0317397844,0,0,0,0,0,0,0,0,0,1930.98995088745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39883.5,2751.82555652517,8.19453411057919,1352.31109625015,0,0,328.50904092673,0,329.884278976392,0,0,0,29365.4192151672,0,0,0,0,0,0,0,0,0,5747.34033391684,0,26758.2731988345,13125.2108570386,0,0,26758.3,67.1
"146","Kenya","Makueni","Kilome",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7239.93027376603,279.290540090806,2498.25603057126,0,178.179296061403,2.72627502490025,0,138.931044597947,0,31.9147352529895,0,95.9312282106084,367.798741869359,353.872985573314,1148.47492989241,1178.88948981804,0,0.153734408627129,0,284.464394403314,0,0,0,4643.51263295228,82.5209667569283,1274.91681163064,0,33.2707968078457,34.7650464274058,0,18.9002646924602,0,21.7745314959696,0,697.912827878119,173.40882302872,94.0410173283085,232.509793571617,267.010833200172,0,0.95821089203401,0,61.6591351425577,0,0,0,21436,11883.4429067183,361.811506847734,3773.17284220189,0,211.450092869249,37.491321452306,0,157.831309290407,0,53.6892667489591,0,793.844056088727,541.207564898079,447.914002901623,1380.98472346403,1445.90032301822,0,1.11194530066114,0,346.123529545872,0,0,0,0,0,13798.813699541,7637.16169180506,13798.8,64.4
"133","Kenya","Lamu","Lamu West",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4387.04194114458,112.811715078919,1.16245819192886,0,0,0,0,0,0,23.5432485747172,0,0,328.738580666505,8095.46392135591,351.050831691968,27.5363353640293,0,0,0,0,0,0,0,3315.76648018257,102.822275301672,0.874490677945772,0,0,0,0,0,0,15.5549189121138,0,0,233.086361417192,3709.88283471895,154.926950526239,11.4877638656581,0,0,0,0,0,0,0,20871.8,7702.80842132715,215.633990380591,2.03694886987464,0,0,0,0,0,0,39.098167486831,0,0,561.824942083697,11805.3467560749,505.977782218207,39.0240992296874,0,0,0,0,0,0,0,0,0,13327.3490320686,7544.40207560234,13327.3,63.9
"161","Kenya","Meru","Central Imenti",1703.99565643072,61.280855998546,947.217173255995,0,0,507.751241097987,112.087930059322,179.931592115043,0,0,0,9680.82424672041,0,0,0,0,0,0,0,0,0,889.739230748877,51.0556884705284,0,0,617.134033353286,0,0,1210.26856228149,128.553091501664,0,0,0,0,15598.260184072,0,0,0,0,0,0,0,0,0,0,0,7705.02642224786,388.426209108101,3568.57935905609,0,50.9967108384693,368.85874168841,113.163807828024,1281.06706539419,0,279.482434540444,0,6557.12131378627,2071.78111453342,1352.57851493262,240.483501727027,199.017911737582,0,716.179480058827,0,359.320557451731,0,954.064910777495,271.26150378323,2780.06219108601,367.216902386863,911.104897614227,0,0,0,0,325.995552369577,0,302.589090632799,0,0,701.424959701573,418.520646997342,242.271862783366,148.920450482778,0,245.260250898373,0,130.663167476674,0,83.5554959016281,90.7020629710387,64913.8,12189.0842697646,816.92396749351,6044.0354632796,0,50.9967108384693,2086.87854506789,353.80482938901,1786.99420987881,0,582.071525173242,0,31836.2057445786,2773.206074235,1771.09916192996,482.755364510392,347.938362220359,0,961.4397309572,0,489.983724928405,0,1927.359637428,413.019255224797,14133.8836148974,17554.2158712084,26477.4095594898,6748.28753130224,40611.3,62.6
"52","Kenya","Homa Bay","Suba",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6745.54492314081,1157.67015380728,0,0,0,0,0,0,0,60.355630393776,0,16.3398592675192,0,2833.56505831483,17.0850147146753,0,0.0777840057704449,52.1262640973283,19910.0083279267,9.19044205534766,0,0,0,4929.94883454325,865.622012495955,0,0,0,0,0,0,0,29.2594569615798,0,30.4444279382358,0,2399.12511280233,12.4399677991928,0,0,11.8376390011004,10443.3080200467,1.26221383292591,0,0,0,49525.2,11675.4937576841,2023.29216630323,0,0,0,0,0,0,0,89.6150873553559,0,46.784287205755,0,5232.69017111715,29.5249825138681,0,0.0777840057704449,63.9639030984288,30353.3163479733,10.4526558882736,0,0,0,0,0,30801.963457724,18723.2476854212,30802,62.2
"8","Kenya","Bomet","Bomet Central",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5352.29375065153,30.5012499682955,559.912052165248,0,0,2.51544058198009,0,10.2726684754222,0,42.2065454756287,0,2956.77703143476,776.692494229246,0,0,0,5.56355115656243,0.905819206157492,0,0,0,2329.92990402542,34.1967128716265,1470.68382402143,18.056254890507,387.545191906829,0,0,0.366170780219566,0,5.98535702988556,0,25.3856900444829,0,2134.30714011655,325.717845592946,0,0,0,1.12492152602282,0.188319995825291,0,0,0,3590.74019961772,7.93678974006616,20069.8,6822.97757467296,48.5575048588025,947.457244072077,0,0,2.88161136219965,0,16.2580255053077,0,67.5922355201116,0,5091.08417155131,1102.41033982219,0,0,0,6.68847268258524,1.09413920198278,0,0,0,5920.67010364314,42.1335026116926,0,0,12101.7672202419,7968.03770526248,12101.8,60.3
"45","Kenya","Homa Bay","Homa Bay Town",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4600.98461951778,511.600462652212,0,0,0,0,0,0,0,20.1996213821808,0,7.90142031075402,0,2306.75581985358,38.9809792456958,0,0.814188737775289,694.244581885614,9784.68138229614,29.9922438659951,0,0,0,3219.33297897319,355.864386240573,0,0,0,0,0,0,0,17.2356671328353,0,0,0,1021.97731727123,19.3004397356315,0,0.279740866213674,321.677346842276,7154.95984216582,14.7508046653806,0,0,0,30121.5,7820.31759849098,867.464848892785,0,0,0,0,0,0,0,37.4352885150161,0,7.90142031075402,0,3328.73313712481,58.2814189813273,0,1.09392960398896,1015.92192872789,16939.641224462,44.7430485313757,0,0,0,0,0,17996.1553197477,12125.3785238932,17996.2,59.7
"173","Kenya","Migori","Nyatike",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14427.2628668309,3280.44614653315,359.094038086771,0,0,0,0,47.8728673717095,0,401.059518994834,149.668388293441,0,1366.14861324598,19788.4507930362,76.4357535959272,0,0.176904008372784,142.750269184274,222239.601774781,19.2630546161201,0,0,0.363595713540028,8157.54381514023,1145.02522243503,0,0,0,0,0,0,0,260.384017750052,0,0,0,6896.01868233252,41.3678925734035,0,0,3.92922236509083,164581.527700837,3.60823538859767,0,0,0,443388,22584.8066819712,4425.47136896818,359.094038086771,0,0,0,0,47.8728673717095,0,661.443536744886,149.668388293441,0,1366.14861324598,26684.4694753687,117.803646169331,0,0.176904008372784,146.679491549365,386821.129475618,22.8712900047178,0,0,0.363595713540028,0,0,262298.594584293,181089.404788822,262298.6,59.2
"113","Kenya","Kisumu","Muhoroni",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7282.55938695808,470.384415064309,127.994357166076,0,0,0,0,23.5283457067021,0,200.292892187884,0,0,1162.9014335936,1716.95177604596,74.7049642579018,0,0.650104202639625,86.7813528643626,302947.864990402,60.2386292712733,0,1615.80905016829,0,5880.89242545168,424.260983425486,255.069263711301,0,0,1.01741639769421,0,24.1383979396979,0,94.7877770715944,0,247.818144335222,421.73419776863,2364.54717913161,94.9123173138515,0,0.709585310716179,132.311594763296,237183.18457583,45.5972564791955,0,3228.52918601339,0,566170.2,13163.4518124098,894.645398489795,383.063620877377,0,0,1.01741639769421,0,47.6667436464001,0,295.080669259478,0,247.818144335222,1584.63563136223,4081.49895517757,169.617281571753,0,1.3596895133558,219.092947627659,540131.049566232,105.835885750469,0,4844.33823618167,0,0,0,315770.661697889,250399.510300943,315770.7,55.8
"186","Kenya","Murang'a","Kangema",1434.69041606865,6.12797835057199,646.097817598202,0,0,0,0,120.138387307676,0,0,0,6394.97172231719,0,0,0,0,0,0,0,0,0,4266.60484569281,0,2432.85996004404,9.40360884745303,823.329725912117,0,0,0,0,230.72045674402,0,0,0,3924.22926761548,0,0,0,0,0,0,0,0,0,2761.36178563861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23050.5,3867.55037611268,15.531587198025,1469.42754351032,0,0,0,0,350.858844051696,0,0,0,10319.2009899327,0,0,0,0,0,0,0,0,0,7027.96663133142,0,12868.6311673351,10181.9048048017,0,0,12868.6,55.8
"262","Kenya","Tharaka-Nithi","Chuka/Igambang'Ombe",2963.12913194436,4.14540007743835,994.791183832836,0,0,0,0,188.05232523755,0,0,0,7348.32555789326,0,0,0,0,0,0,0,0,0,3651.87971680208,4.54230001802443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7850.55527445831,209.720812261908,1684.11391537961,0,0,0,0,733.247887702148,0,388.755771772127,0,0,17.8234130049095,26.1428190743527,130.543184529508,37.9018314435941,0,0,0,22.0976002216339,0,443.596468203771,171.395697822722,14989.1393182084,707.772154944227,2827.50583976851,0,0,0,0,718.868422057818,0,973.034676504549,0,0,89.2050672222504,201.583305379648,487.204884961412,188.339439557596,0,0,0,88.1519528812985,0,130.461152021299,326.980354839547,48599,25802.823724611,921.638367283573,5506.41093898096,0,0,0,0,1640.16863499752,0,1361.79044827668,0,7348.32555789326,107.02848022716,227.726124454,617.74806949092,226.24127100119,0,0,0,110.249553102932,0,4225.93733702715,502.918352680294,15154.8656158055,0,11715.8946758746,21728.2465683465,26870.8,55.3
"222","Kenya","Nandi","Mosop",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3791.97815145715,95.1036428081452,323.228166764018,0,0.163229753579607,38.2354164116764,0,0,0,23.5311501532607,0,1466.11993501491,580.386517554361,399.226898110865,5.99405285817272,0,2.84414769576301,1.28704808256817,5441.29933364165,0,0,3242.22710882958,0.107855994332075,5975.06256279681,5.86816185574654,218.368049202772,0,0,770.799624967287,46.8469075265307,0.95661714200287,0,32.6885888747408,0,1564.86352829692,8.07105586042428,0,0,0,0.0752807990892053,0,168.534461687741,0,0,4306.42970031625,0,28510.3,9767.04071425396,100.971804663892,541.59621596679,0,0.163229753579607,809.035041378964,46.8469075265307,0.95661714200287,0,56.2197390280015,0,3030.98346331183,588.457573414786,399.226898110865,5.99405285817272,0,2.91942849485222,1.28704808256817,5609.8337953294,0,0,7548.65680914583,0.107855994332075,0,0,15411.73265513,13098.5645393263,15411.7,54.1
"86","Kenya","Kiambu","Lari",2956.58572396658,0.581111994159698,1262.09815251825,0,0,0,0,207.564616614734,0,0,0,32412.7125215575,489.084089379929,40.002042508569,0,0,0,0,0,0,0,4244.70589019173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434.056856144543,0,630.272258681653,0,0,0,0,21.3383640485495,0,0,0,24404.2739838799,179.537196260117,16.6276851799739,0,0,0,0,0,0,0,650.334027011253,0,1183.38214335667,0.656464573857749,975.067911862036,0,0,692.309963858936,188.826805686134,0.429373630921217,0,18.3430625893217,0,57407.0216608268,2394.22998777996,79.9020068304885,0,0,0,2.42932797841739,0,0,0,342.29675355399,0.0995737864948012,131234.8,4574.02472346779,1.23757656801745,2867.43832306194,0,0,692.309963858936,188.826805686134,229.332354294205,0,18.3430625893217,0,114224.008166264,3062.85127342,136.531734519031,0,0,0,2.42932797841739,0,0,0,5237.33667075698,0.0995737864948012,41613.3341487314,0,26336.440371206,63284.995036314,67949.8,51.8
"243","Kenya","Nyeri","Nyeri Town",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1793.17016423283,3.3566831784027,637.436469216227,0,0,181.864524897527,0,262.692628064713,0,0,0,10090.7307031853,0,0,0,0,0,0,0,0,0,996.416542148851,0,1581.34547742549,3.00157370082445,592.007708118545,0,0,189.717040942662,0,201.779455223885,0,0,0,10052.7163033204,0,0,0,0,0,0,0,0,0,1144.21967189694,0,27730.5,3374.51564165832,6.35825687922716,1229.44417733477,0,0,371.581565840189,0,464.472083288598,0,0,0,20143.4470065056,0,0,0,0,0,0,0,0,0,2140.63621404579,0,0,0,13965.6677149238,13764.7872306287,13965.7,50.4
"229","Kenya","Narok","Narok South",1836.98919075301,0.499187722746667,243.833980762311,0,0,2026.42019718327,791.762751920593,0,0,0.0487658560452029,0,5618.20388671992,0,0,0,0,0,0,0,0,0,0,0.0364951760759444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5925.46527428364,5.28389329275804,701.013538425082,0,0,12185.1398871515,4013.88681198261,1.60366511133671,0,6.59395929928266,0,29817.4973089863,66.3623310633293,0,0,0,0.499554003062009,0.0847440002260207,0,0,0,97.9156681992417,9.57495659604045,22464.8089005193,65.3903833900147,1365.35317374866,0,0,15983.2118003628,2943.26876671172,0,0,6.2356128151575,0,23093.9176605118,18.8003191607285,0,0,0,0,0.442259989597797,0,0,0,0,11.5253893298546,129301.7,30227.263365556,71.1734644055194,2310.20069293605,0,0,30194.7718846976,7748.91833061492,1.60366511133671,0,12.8783379704854,0,58529.618856218,85.1626502240578,0,0,0,0.499554003062009,0.527003989823818,0,0,0,97.9156681992417,21.136841101971,10517.794456094,0,52830.9215923944,65952.9542665396,63348.7,49
"31","Kenya","Elgeyo-Marakwet","Keiyo North",2557.49454111408,89.1815525091806,656.347358509101,0,0,1020.65303889477,41.5521297985038,0,0,50.5294976056987,0,4918.43321978915,7.0309000844199,0,0,0,0.06990360153898,0,0,0,0,0,0.0791280039162636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4806.47489254613,3.58817267363114,1046.69386771079,0,0,1457.5081971375,91.2511461617319,0,0,119.99496381918,0,1302.86036122088,36.0248516407463,0,0,0,0.107544004422188,5.03601281049461,0,0,0,0,0,11529.1115219279,25.5782860987904,1673.40776967128,0,0,2805.32631001027,213.783903590664,4.66630530150903,0,436.69420426259,0,1969.94561460095,168.889497953473,0,0,0,0.391032813314509,42.0485485059128,130.56790864805,0,0,0,0,37211.3,18893.0809555881,118.348011281602,3376.44899589116,0,0,5283.48754604255,346.587179550899,4.66630530150903,0,607.218665687469,0,8191.23919561098,211.945249678639,0,0,0,0.568480419275677,47.0845613164074,130.56790864805,0,0,0,0.0791280039162636,9341.37126991036,0,8869.54000972551,19000.4109033847,18210.9,48.9
