Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01703","Chick peas, dry","1994","1994","7021","Annual value","USD","542","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01703","Chick peas, dry","1995","1995","7021","Annual value","USD","954.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01703","Chick peas, dry","1996","1996","7021","Annual value","USD","821.9","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01703","Chick peas, dry","1997","1997","7021","Annual value","USD","779.8","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01703","Chick peas, dry","1998","1998","7021","Annual value","USD","766.1","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01703","Chick peas, dry","1999","1999","7021","Annual value","USD","675.9","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01703","Chick peas, dry","2001","2001","7021","Annual value","USD","582.8","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2002","2002","7021","Annual value","USD","577.3","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2003","2003","7021","Annual value","USD","697.7","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2004","2004","7021","Annual value","USD","638.4","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2005","2005","7021","Annual value","USD","846.1","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2006","2006","7021","Annual value","USD","949.8","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2007","2007","7021","Annual value","USD","966.9","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2008","2008","7021","Annual value","USD","1052.9","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01652","Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw","2009","2009","7021","Annual value","USD","1018.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2002","2002","7021","Annual value","USD","640","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2003","2003","7021","Annual value","USD","710.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2004","2004","7021","Annual value","USD","791","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2005","2005","7021","Annual value","USD","764.2","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2006","2006","7021","Annual value","USD","839.7","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2007","2007","7021","Annual value","USD","822.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2008","2008","7021","Annual value","USD","960","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2009","2009","7021","Annual value","USD","963.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2010","2010","7021","Annual value","USD","941","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2011","2011","7021","Annual value","USD","973.4","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2012","2012","7021","Annual value","USD","941.5","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2013","2013","7021","Annual value","USD","970.2","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2014","2014","7021","Annual value","USD","978.3","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2015","2015","7021","Annual value","USD","774.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2016","2016","7021","Annual value","USD","657.9","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2017","2017","7021","Annual value","USD","666.8","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2018","2018","7021","Annual value","USD","643.3","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2019","2019","7021","Annual value","USD","712.2","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2020","2020","7021","Annual value","USD","652.4","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01231","Chillies and peppers, green (Capsicum spp. and Pimenta spp.)","2021","2021","7021","Annual value","USD","615.9","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01232","Cucumbers and gherkins","2001","2001","7021","Annual value","USD","181.3","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2002","2002","7021","Annual value","USD","1280.1","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2003","2003","7021","Annual value","USD","1188.7","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2004","2004","7021","Annual value","USD","1471","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2005","2005","7021","Annual value","USD","1569.4","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2006","2006","7021","Annual value","USD","1775.7","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2007","2007","7021","Annual value","USD","1977.1","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2008","2008","7021","Annual value","USD","2462","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2009","2009","7021","Annual value","USD","2532.8","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2010","2010","7021","Annual value","USD","2876.9","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2011","2011","7021","Annual value","USD","3263.1","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2012","2012","7021","Annual value","USD","3392","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2013","2013","7021","Annual value","USD","3754.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2014","2014","7021","Annual value","USD","4253.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2015","2015","7021","Annual value","USD","3694.5","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2016","2016","7021","Annual value","USD","3700.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2017","2017","7021","Annual value","USD","3802.7","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2018","2018","7021","Annual value","USD","3370.7","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2019","2019","7021","Annual value","USD","3644.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2020","2020","7021","Annual value","USD","3244.9","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01314","Dates","2021","2021","7021","Annual value","USD","2980.4","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01233","Eggplants (aubergines)","2001","2001","7021","Annual value","USD","129.5","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01330","Grapes","1995","1995","7021","Annual value","USD","421.7","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01330","Grapes","2002","2002","7021","Annual value","USD","652.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01330","Grapes","2003","2003","7021","Annual value","USD","891.5","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01330","Grapes","2004","2004","7021","Annual value","USD","1401.6","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01330","Grapes","2005","2005","7021","Annual value","USD","832.5","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01330","Grapes","2006","2006","7021","Annual value","USD","715.8","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01330","Grapes","2007","2007","7021","Annual value","USD","1010.2","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01330","Grapes","2008","2008","7021","Annual value","USD","991","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01330","Grapes","2009","2009","7021","Annual value","USD","1073.7","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01330","Grapes","2010","2010","7021","Annual value","USD","1183","A","Official figure"
"PP","Producer Prices","012","Algeria","5532","Producer Price (USD/tonne)","01330","Grapes","2011","2011","7021","Annual value","USD","1480.7","A","Official figure"
